after_snapshot,before_snapshot,bucket_max_hours,bucket_min_hours,cheaper_peer_count,elapsed_hours,peer_count,reason,repost_average_unit_price,sold_likelihood_percent,status,value
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156a890>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156a950>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156aa10>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156aad0>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156ab90>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156ac50>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156ad10>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156add0>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156ae90>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156af50>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156b010>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156b0d0>
data/scan_005.db,data/scan_004.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce156b190>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1573a30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1573af0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1573bb0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1573c70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1573d30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1573df0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1573eb0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1573f70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588070>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588130>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15881f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15882b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588370>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588430>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15884f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15885b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588670>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588730>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15887f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15888b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588970>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588a30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588af0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588bb0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588c70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588d30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588df0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588eb0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1588f70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589030>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15890f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15891b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589270>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589330>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15893f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15894b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589570>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589630>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15896f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15897b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589870>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589930>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15899f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589ab0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589b70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589c30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589cf0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589db0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589e70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589f30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1589ff0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a0b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a170>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a230>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a2f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a3b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a470>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a530>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a5f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a6b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a770>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a830>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a8f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158a9b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158aa70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158ab30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158abf0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158acb0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158ad70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158ae30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158aef0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158afb0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b070>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b130>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b1f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b2b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b370>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b430>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b4f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b5b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b670>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b730>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b7f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b8b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158b970>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158ba30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158baf0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158bbb0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158bc70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158bd30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158bdf0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158beb0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce158bf70>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1594070>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1594130>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15941f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15942b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1594370>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1594430>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15944f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15945b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1594670>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1594730>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15947f0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce15948b0>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1594970>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1594a30>
data/scan_006.db,data/scan_005.db,,,0,,0,"disappeared during the unknown expiry window (uncertain score=0.50); timing=0.50, price=0.50, cheaper_survivors=0/0, continuity=0.50",,50.0,missing,<sqlite3.Row object at 0x76dce1594af0>
